1882	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Distinctive features	Traços marcantes	Not right now, Sarah. I'm trying to recall her distinctive features.	[sound:en_1882.mp3]	Pior que não, Sarah. Estou tentando lembrar os traços marcantes dela.	[sound:pt_1882.mp3]	/nɑːt raɪt naʊ, ˈsɛrə. aɪm ˈtraɪɪŋ tuː rɪˈkɔːl hɜːr dɪˈstɪŋktɪv ˈfiːtʃərz/
1883	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Athletic build	Porte atlético	She's actually quite tall, with an athletic build, I believe.	[sound:en_1883.mp3]	Na verdade ela é bem alta, com um porte atlético, eu acho.	[sound:pt_1883.mp3]	/ʃiːz ˈæktʃuəli kwaɪt tɔːl, wɪθ ən æθˈlɛtɪk bɪld, aɪ bɪˈliːv/
1884	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Prominent jawline	Maxilar marcado	Ah, alright. Does she have a prominent jawline or something similar?	[sound:en_1884.mp3]	Ah, beleza. Ela tem o maxilar marcado ou algo parecido?	[sound:pt_1884.mp3]	/ɑː, ɔːlˈraɪt. dʌz ʃiː hæv ə ˈprɑːmɪnənt ˈdʒɔːlaɪn ɔːr ˈsʌmθɪŋ ˈsɪmɪlər/
1885	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Expressive	Expressivos	Yes, indeed. She possesses remarkably expressive beautiful eyes.	[sound:en_1885.mp3]	Sim, com certeza. Ela tem olhos lindos e super expressivos.	[sound:pt_1885.mp3]	/jɛs, ɪnˈdiːd. ʃiː pəˈzɛsɪz rɪˈmɑːrkəbli ɪkˈsprɛsɪv ˈbjuːtɪfəl aɪz/
1886	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Hairstyle	Corte de cabelo	Understood. What about her hairstyle, is it naturally wavy or straight?	[sound:en_1886.mp3]	Entendi. E o corte de cabelo dela, é ondulado por natureza ou liso?	[sound:pt_1886.mp3]	/ˌʌndərˈstʊd. wʌt əˈbaʊt hɜːr ˈhɛrˌstaɪl, ɪz ɪt ˈnætʃrəli ˈweɪvi ɔːr streɪt/
1887	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Auburn highlights	Mechas ruivas	It’s perfectly wavy, brown with subtle auburn highlights.	[sound:en_1887.mp3]	É super ondulado, castanho com umas mechas ruivas bem discretas.	[sound:pt_1887.mp3]	/ɪts ˈpɜːrfɪktli ˈweɪvi, braʊn wɪθ ˈsʌtl̩ ˈɔːbərn ˈhaɪˌlaɪts/
1888	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Particular	Específico	Got it. Any other particular accessory she always wears?	[sound:en_1888.mp3]	Entendido. Algum outro acessório específico que ela sempre usa?	[sound:pt_1888.mp3]	/ɡɑːt ɪt. ˈɛni ˈʌðər pərˈtɪkjələr ækˈsɛsəri ʃiː ˈɔːlweɪz wɛrz/
1889	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Delicate pendant	Pingente delicado	She often brings a delicate silver pendant necklace.	[sound:en_1889.mp3]	Ela costuma usar um colar de prata com um pingente delicado.	[sound:pt_1889.mp3]	/ʃiː ˈɔːfn̩ brɪŋz ə ˈdɛlɪkət ˈsɪlvər ˈpɛndənt ˈnɛklɪs/
1890	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	To narrow down	Diminuir as opções / Afunilar	Brilliant! That clearly helps me narrow down the search.	[sound:en_1890.mp3]	Genial! Isso sem dúvida me ajuda a diminuir as opções da busca.	[sound:pt_1890.mp3]	/ˈbrɪljənt! ðæt ˈklɪrli hɛlps miː ˈnæroʊ daʊn ðə sɜːrtʃ/
1891	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	To review	Revisar / Dar uma olhada	Good evening, have you already had a chance to review our specials?	[sound:en_1891.mp3]	Boa noite, vocês já tiveram a chance de dar uma olhada nos nossos pratos especiais?	[sound:pt_1891.mp3]	/ɡʊd ˈiːvnɪŋ, hæv ju ɔːlˈrɛdi həd ə tʃæns tə rɪˈvjuː aʊər ˈspɛʃəlz/
1892	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Tasting menu	Menu degustação	Indeed, we're rather keen on exploring the seasonal tasting menu.	[sound:en_1892.mp3]	Sim, nós estamos super interessados em explorar o menu degustação da estação.	[sound:pt_1892.mp3]	/ɪnˈdiːd, wɪr ˈræðər kin ɑn ɪkˈsplɔrɪŋ ðə ˈsizənl ˈteɪstɪŋ ˈmɛnju/
1893	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Dietary restrictions	Restrições alimentares	Excellent choice. May I inquire about any dietary restrictions for your party?	[sound:en_1893.mp3]	Excelente escolha. Posso perguntar se o grupo de vocês tem alguma restrição alimentar?	[sound:pt_1893.mp3]	/ˈɛksələnt tʃɔɪs. meɪ aɪ ɪnˈkwaɪər əˈbaʊt ˈɛni ˈdaɪəˌtɛri rɪˈstrɪkʃənz fɔr jʊər ˈpɑrti/
1894	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Shellfish allergy	Alergia a frutos do mar	Just a mild shellfish allergy for my companion, otherwise we're quite open.	[sound:en_1894.mp3]	Só uma leve alergia a frutos do mar do meu acompanhante, fora isso nós comemos de tudo.	[sound:pt_1894.mp3]	/dʒʌst ə maɪld ˈʃɛlˌfɪʃ ˈælərdʒi fɔr maɪ kəmˈpænjən, ˈʌðərˌwaɪz wɪr kwaɪt ˈoʊpən/
1895	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Wine pairing	Harmonização de vinhos	Understood. And for beverages, perhaps a wine pairing with your dinner?	[sound:en_1895.mp3]	Entendido. E para beber, talvez uma harmonização de vinhos com o jantar?	[sound:pt_1895.mp3]	/ˌʌndərˈstʊd. ænd fɔr ˈbɛvərɪdʒɪz, pərˈhæps ə waɪn ˈpɛrɪŋ wɪð jʊər ˈdɪnər/
1896	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Full pairing	Harmonização completa	That sounds delightful. A full pairing would be perfect, thank you.	[sound:en_1896.mp3]	Parece delicioso. Uma harmonização completa seria perfeita, obrigado.	[sound:pt_1896.mp3]	/ðæt saʊndz dɪˈlaɪtfəl. ə fʊl ˈpɛrɪŋ wʊd bi ˈpɜrfɪkt, θæŋk ju/
1897	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	First course	Primeiro prato (Entrada)	Superb. Once the kitchen has prepared your first course, I'll confirm your satisfaction.	[sound:en_1897.mp3]	Excelente. Assim que a cozinha preparar a entrada de vocês, eu venho conferir se está tudo bem.	[sound:pt_1897.mp3]	/suˈpɜrb. wʌns ðə ˈkɪtʃɪn hæz prɪˈpɛrd jʊər fɜrst kɔrs, aɪl kənˈfɜrm jʊər ˌsætɪsˈfækʃən/
1898	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Attention to detail	Atenção aos detalhes	We appreciate the attention to detail. We're looking forward to it.	[sound:en_1898.mp3]	Nós agradecemos a atenção aos detalhes. Estamos ansiosos.	[sound:pt_1898.mp3]	/wi əˈpriʃiˌeɪt ðə əˈtɛnʃən tə ˈdiˌteɪl. wɪr ˈlʊkɪŋ ˈfɔrwərd tu ɪt/
1899	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Entrées	Pratos principais	After your entrées, I'll present our selection of artisanal cheeses and sweets.	[sound:en_1899.mp3]	Depois do prato principal, eu vou apresentar a nossa seleção de queijos artesanais e doces.	[sound:pt_1899.mp3]	/ˈæftər jʊər ˈɑntriz, aɪl prɪˈzɛnt ˈaʊər sɪˈlɛkʃən əv ɑrtɪˈzænəl ˈtʃizɪz ænd swits/
1900	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Cheese board	Tábua de queijos	Splendid! We'll certainly consider the cheese board, thank you.	[sound:en_1900.mp3]	Maravilha! Com certeza vamos considerar a tábua de queijos, obrigado.	[sound:pt_1900.mp3]	/ˈsplɛndɪd! wil ˈsɜrtənli kənˈsɪdər ðə tʃiz bɔrd, θæŋk ju/
1901	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	What did you think of...?	O que você achou de...?	What did you honestly think about that new action movie?	[sound:en_1901.mp3]	O que você achou sinceramente daquele novo filme de ação?	[sound:pt_1901.mp3]	/wʌt dɪd juː ˈɑːnəstli θɪŋk əˈbaʊt ðæt nuː ˈækʃən ˈmuːvi/
1902	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	I think that...	Eu acho que...	I truly think that the overall storyline was a little confusing.	[sound:en_1902.mp3]	Eu realmente acho que a história em si foi um pouco confusa.	[sound:pt_1902.mp3]	/aɪ ˈtruːli θɪŋk ðæt ði ˌoʊvərˈɔːl ˈstɔːrilaɪn wʌz ə ˈlɪtl kənˈfjuːzɪŋ/
1903	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	In my opinion	Na minha opinião	That's completely true, but in my personal opinion, the acting was excellent.	[sound:en_1903.mp3]	Isso é totalmente verdade, mas na minha opinião pessoal, a atuação foi excelente.	[sound:pt_1903.mp3]	/ðæts kəmˈpliːtli truː, bʌt ɪn maɪ ˈpɜːrsənəl əˈpɪnjən, ði ˈæktɪŋ wʌz ˈɛksələnt/
1904	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	I agree	Eu concordo	I absolutely agree. Those visual effects were pretty amazing tonight.	[sound:en_1904.mp3]	Concordo absolutamente. Aqueles efeitos visuais estavam incríveis hoje à noite.	[sound:pt_1904.mp3]	/aɪ ˌæbsəˈluːtli əˈɡriː. ðoʊz ˈvɪʒuəl ɪˈfɛkts wər ˈprɪti əˈmeɪzɪŋ təˈnaɪt/
1905	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	I thought	Eu achei	Honestly, I thought the leading character was incredibly boring.	[sound:en_1905.mp3]	Sinceramente, achei o personagem principal incrivelmente chato.	[sound:pt_1905.mp3]	/ˈɑːnəstli, aɪ θɔːt ðə ˈliːdɪŋ ˈkɛrəktər wʌz ɪnˈkrɛdəbli ˈbɔːrɪŋ/
1906	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	I disagree	Eu discordo	I strongly disagree. I actually thought his performance was fantastic.	[sound:en_1906.mp3]	Eu discordo totalmente. Na verdade, achei a atuação dele fantástica.	[sound:pt_1906.mp3]	/aɪ ˈstrɔːŋli ˌdɪsəˈɡriː. aɪ ˈæktʃuəli θɔːt hɪz pərˈfɔːrməns wʌz fænˈtæstɪk/
1907	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Runtime	Duração (de filme)	Well, maybe, but the movie runtime was definitely dragging too long.	[sound:en_1907.mp3]	Bom, talvez, mas a duração do filme definitivamente se arrastou demais.	[sound:pt_1907.mp3]	/wɛl, ˈmeɪbi, bʌt ðə ˈmuːvi ˈrʌnˌtaɪm wʌz ˈdɛfənətli ˈdræɡɪŋ tuː lɔːŋ/
1908	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	You're right	Você tem razão	You're totally right. The initial beginning felt extremely sluggish today.	[sound:en_1908.mp3]	Você tem toda a razão. O começo inicial pareceu extremamente arrastado hoje.	[sound:pt_1908.mp3]	/jʊr ˈtoʊtəli raɪt. ði ɪˈnɪʃəl bɪˈɡɪnɪŋ fɛlt ɪkˈstriːmli ˈslʌɡɪʃ təˈdeɪ/
1909	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	Interesting	Interessante	However, the underlying concept was still very interesting.	[sound:en_1909.mp3]	No entanto, o conceito por trás de tudo ainda foi muito interessante.	[sound:pt_1909.mp3]	/haʊˈɛvər, ði ˌʌndərˈlaɪɪŋ ˈkɑːnsɛpt wʌz stɪl ˈvɛri ˈɪntrəstɪŋ/
1910	Bloco 172 – Tema: Comprando Roupas (Devoluções) ↩️	I guess so	Acho que sim	I guess so. It wasn't exactly flawless, but highly entertaining.	[sound:en_1910.mp3]	Acho que sim. Não foi exatamente impecável, mas bem divertido.	[sound:pt_1910.mp3]	/aɪ ɡɛs soʊ. ɪt ˈwʌzənt ɪɡˈzæktli ˈflɔːləs, bʌt ˈhaɪli ˌɛntərˈteɪnɪŋ/
1911	Bloco 192 – Tema: Descrevendo uma Rotina Diária	To commence	Começar / Iniciar	How do you typically commence your day, Ben, before the hustle?	[sound:en_1911.mp3]	Como você normalmente começa o seu dia, Ben, antes da correria?	[sound:pt_1911.mp3]	/haʊ duː juː ˈtɪpɪkli kəˈmɛns jɔːr deɪ, bɛn, bɪˈfɔːr ðə ˈhʌsl/
1912	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Ritual	Ritual / Preparativos	Well, Alex, my morning ritual involves a series of deliberate preparations.	[sound:en_1912.mp3]	Bem, Alex, meu ritual matinal envolve uma série de preparativos intencionais.	[sound:pt_1912.mp3]	/wɛl, ˈæləks, maɪ ˈmɔːrnɪŋ ˈrɪtʃuəl ɪnˈvɑːlvz ə ˈsɪriːz əv dɪˈlɪbərət ˌprɛpəˈreɪʃənz/
1913	Bloco 192 – Tema: Descrevendo uma Rotina Diária	To entail	Implicar / Exigir	Does your workday usually entail an early start at the office?	[sound:en_1913.mp3]	Seu dia de trabalho geralmente exige começar cedo no escritório?	[sound:pt_1913.mp3]	/dʌz jɔːr ˈwɜːrkdeɪ ˈjuːʒuəli ɪnˈteɪl ən ˈɜːrli stɑːrt æt ði ˈɔːfɪs/
1914	Bloco 192 – Tema: Descrevendo uma Rotina Diária	To stir	Agitar-se / Acordar	Indeed, I'm often at my desk well before the city fully stirs.	[sound:en_1914.mp3]	Com certeza, eu costumo estar na minha mesa bem antes de a cidade acordar de vez.	[sound:pt_1914.mp3]	/ɪnˈdiːd, aɪm ˈɔːfən æt maɪ dɛsk wɛl bɪˈfɔːr ðə ˈsɪti ˈfʊli stɜːrz/
1915	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Nourishment	Alimento / Alimentação	What sort of nourishment sustains you through the initial hours?	[sound:en_1915.mp3]	Que tipo de alimentação te sustenta nas primeiras horas?	[sound:pt_1915.mp3]	/wʌt sɔːrt əv ˈnɜːrɪʃmənt səˈsteɪnz juː θruː ði ɪˈnɪʃəl ˈaʊərz/
1916	Bloco 192 – Tema: Descrevendo uma Rotina Diária	To opt for	Optar por	I usually opt for a nutritious, albeit simple, meal at my workstation.	[sound:en_1916.mp3]	Eu geralmente opto por uma refeição nutritiva, embora simples, na minha mesa.	[sound:pt_1916.mp3]	/aɪ ˈjuːʒuəli ɑːpt fɔːr ə nuˈtrɪʃəs, ɔːlˈbiːɪt ˈsɪmpl, miːl æt maɪ ˈwɜːrkˌsteɪʃən/
1917	Bloco 192 – Tema: Descrevendo uma Rotina Diária	To carve out time	Arrumar tempo / Reservar um tempo	When do you generally carve out time for your midday respite?	[sound:en_1917.mp3]	Quando você geralmente reserva um tempo para a sua pausa no meio do dia?	[sound:pt_1917.mp3]	/wɛn duː juː ˈdʒɛnərəli kɑːrv aʊt taɪm fɔːr jɔːr ˈmɪddeɪ ˈrɛspɪt/
1918	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Respite	Pausa / Descanso	I aim for a late afternoon break to avoid the peak rush hour.	[sound:en_1918.mp3]	Eu tento fazer uma pausa no fim da tarde para evitar a hora do rush.	[sound:pt_1918.mp3]	/aɪ eɪm fɔːr ə leɪt ˌæftərˈnuːn breɪk tə əˈvɔɪd ðə piːk rʌʃ ˈaʊər/
1919	Bloco 192 – Tema: Descrevendo uma Rotina Diária	To unwind	Relaxar / Descontrair	And how do you typically unwind as the evening draws to a close?	[sound:en_1919.mp3]	E como você geralmente relaxa quando a noite vai terminando?	[sound:pt_1919.mp3]	/ænd haʊ duː juː ˈtɪpɪkli ʌnˈwaɪnd æz ði ˈiːvnɪŋ drɔːz tə ə kloʊz/
1920	Bloco 192 – Tema: Descrevendo uma Rotina Diária	To dedicate	Dedicar	I dedicate the late hours to reading, often until quite late, actually.	[sound:en_1920.mp3]	Dedico o final da noite à leitura, muitas vezes até bem tarde, na verdade.	[sound:pt_1920.mp3]	/aɪ ˈdɛdɪˌkeɪt ðə leɪt ˈaʊərz tə ˈriːdɪŋ, ˈɔːfən ənˈtɪl kwaɪt leɪt, ˈæktʃuəli/
1921	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Teaching career	Carreira no ensino	I can't believe you're quitting your teaching career to become a chef!	[sound:en_1921.mp3]	Não acredito que você vai largar sua carreira de professor para virar chef!	[sound:pt_1921.mp3]	/aɪ kænt bɪˈliːv jʊr ˈkwɪtɪŋ jɔːr ˈtiːtʃɪŋ kəˈrɪr tə bɪˈkʌm ə ʃɛf/
1922	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Dream job	Emprego dos sonhos	I'm way too exhausted, man. Cooking amazing dishes is my actual dream job.	[sound:en_1922.mp3]	Estou exausto demais, cara. Cozinhar pratos incríveis é o meu verdadeiro emprego dos sonhos.	[sound:pt_1922.mp3]	/aɪm weɪ tuː ɪɡˈzɔːstɪd, mæn. ˈkʊkɪŋ əˈmeɪzɪŋ ˈdɪʃɪz ɪz maɪ ˈæktʃuəl driːm dʒɑːb/
1923	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Brilliant professor	Professor brilhante	But you're a brilliant professor! You teach complex subjects so effortlessly.	[sound:en_1923.mp3]	Mas você é um professor brilhante! Você ensina assuntos complexos sem o menor esforço.	[sound:pt_1923.mp3]	/bʌt jʊr ə ˈbrɪljənt prəˈfɛsər! juː tiːtʃ kəmˈplɛks ˈsʌbdʒɛkts soʊ ˈɛfərtləsli/
1924	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Draining	Desgastante / Exaustivo	I appreciate that, but dealing with management is sucking all my energy nowadays.	[sound:en_1924.mp3]	Agradeço, mas lidar com a diretoria está sugando a minha energia hoje em dia.	[sound:pt_1924.mp3]	/aɪ əˈpriːʃiˌeɪt ðæt, bʌt ˈdiːlɪŋ wɪθ ˈmænɪdʒmənt ɪz ˈsʌkɪŋ ɔːl maɪ ˈɛnərdʒi ˈnaʊəˌdeɪz/
1925	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Burnt out	Esgotado(a) / Frito(a)	I super understand. My sister's a doctor and she's totally burnt out.	[sound:en_1925.mp3]	Eu super entendo. Minha irmã é médica e está num esgotamento total.	[sound:pt_1925.mp3]	/aɪ ˈsuːpər ˌʌndərˈstænd. maɪ ˈsɪstərz ə ˈdɑːktər ænd ʃiz ˈtoʊtəli bɜːrnt aʊt/
1926	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Stress levels	Níveis de estresse	Exactly! Every profession is hard nowadays. Cops protect the community, but their stress levels are surreal.	[sound:en_1926.mp3]	Exato! Toda profissão está difícil hoje em dia. Os policiais protegem a comunidade, mas os níveis de estresse deles são surreais.	[sound:pt_1926.mp3]	/ɪɡˈzæktli! ˈɛvri prəˈfɛʃən ɪz hɑːrd ˈnaʊəˌdeɪz. kɑːps prəˈtɛkt ðə kəmˈjuːnəti, bʌt ðɛr strɛs ˈlɛvəlz ɑːr səˈriːəl/
1927	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Learn the ropes	Pegar as manhas / Aprender o básico	Have you figured out how you'll learn the ropes of the restaurant business?	[sound:en_1927.mp3]	Você já pensou em como vai pegar as manhas do ramo de restaurantes?	[sound:pt_1927.mp3]	/hæv juː ˈfɪɡjərd aʊt haʊ jul lɜːrn ðə roʊps əv ðə ˈrɛstəˌrɑːnt ˈbɪznɪs/
1928	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Shadowing	Acompanhar / Observar (trabalho)	I'm shadowing a seasoned chef. I'm ready to ditch the corporate grind.	[sound:en_1928.mp3]	Estou acompanhando um chef experiente. Estou pronto para largar essa ralação corporativa.	[sound:pt_1928.mp3]	/aɪm ˈʃædoʊɪŋ ə ˈsiːzənd ʃɛf. aɪm ˈrɛdi tə dɪtʃ ðə ˈkɔːrpərət ɡraɪnd/
1929	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Conduct research	Conduzir pesquisas	Well, scientists conduct research, but it's clear you're meant to create masterpieces.	[sound:en_1929.mp3]	Bom, cientistas conduzem pesquisas, mas está na cara que você nasceu para criar obras-primas.	[sound:pt_1929.mp3]	/wɛl, ˈsaɪəntɪsts kənˈdʌkt riˈsɜːrtʃ, bʌt ɪts klɪr jʊr mɛnt tə kriˈeɪt ˈmæstərˌpiːsɪz/
1930	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Super thrilled	Super empolgado(a)	Thanks! I'm super thrilled to finally pursue what I love in real life.	[sound:en_1930.mp3]	Valeu! Estou empolgado para caramba por, enfim, correr atrás do que eu amo de verdade.	[sound:pt_1930.mp3]	/θæŋks! aɪm ˈsuːpər θrɪld tə ˈfaɪnəli pərˈsuː wʌt aɪ lʌv ɪn riːl laɪf/
1931	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Prototype unit	Unidade protótipo	This new prototype unit has a super sleek profile and robust construction.	[sound:en_1931.mp3]	Esta nova unidade protótipo tem um perfil super elegante e uma construção robusta.	[sound:pt_1931.mp3]	/ðɪs nuː ˈproʊtəˌtaɪp ˈjuːnɪt hæz ə ˈsuːpər sliːk ˈproʊfaɪl ænd roʊˈbʌst kənˈstrʌkʃən/
1932	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Tactile sensation	Sensação tátil	It sure does. How'd you characterize the tactile sensation of its main interface?	[sound:en_1932.mp3]	Com certeza. Como você caracterizaria a sensação tátil da interface principal dela?	[sound:pt_1932.mp3]	/ɪt ʃʊr dʌz. haʊd juː ˈkærəktəˌraɪz ðə ˈtæktəl sɛnˈseɪʃən əv ɪts meɪn ˈɪntərˌfeɪs/
1933	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Glass-like finish	Acabamento de vidro / liso	It possesses a super smooth, almost glass-like finish, but feels quite durable.	[sound:en_1933.mp3]	Ela tem um acabamento super liso, quase como vidro, mas parece bem durável.	[sound:pt_1933.mp3]	/ɪt pəˈzɛzɪz ə ˈsuːpər smuːð, ˈɔːlmoʊst ˈɡlæsˌlaɪk ˈfɪnɪʃ, bʌt fiːlz kwaɪt ˈdʊrəbəl/
1934	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Slight flickering	Leve cintilação / piscada	True, but I've noticed a slight flickering in the display when we adjust the brightness.	[sound:en_1934.mp3]	_Verdade, mas notei a tela_ **dando uma leve piscada** quando ajustamos o brilho.	[sound:pt_1934.mp3]	/truː, bʌt aɪv ˈnoʊtɪst ə slaɪt ˈflɪkərɪŋ ɪn ðə dɪˈspleɪ wɛn wiː əˈdʒʌst ðə ˈbraɪtnəs/
1935	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Intermittent issue	Problema intermitente	That intermittent issue suggests a loose internal connection or a software glitch.	[sound:en_1935.mp3]	Esse problema intermitente sugere um mau contato interno ou uma falha de software.	[sound:pt_1935.mp3]	/ðæt ˌɪntərˈmɪtənt ˈɪʃuː səɡˈdʒɛsts ə luːs ɪnˈtɜːrnəl kəˈnɛkʃən ɔːr ə ˈsɔːftwɛr ɡlɪtʃ/
1936	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Dim	Escurecer / Perder brilho	Yeah, and the power indicator light seems to dim for a second under heavy load.	[sound:en_1936.mp3]	Pois é, e a luz indicadora de energia parece dar uma escurecida por um segundo sob carga pesada.	[sound:pt_1936.mp3]	/jæ, ænd ðə ˈpaʊər ˈɪndɪˌkeɪtər laɪt siːmz tə dɪm fɔːr ə ˈsɛkənd ˈʌndər ˈhɛvi loʊd/
1937	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Inadequate power supply	Fonte de alimentação inadequada	Such behavior could signify an inadequate power supply for peak performance demands.	[sound:en_1937.mp3]	Esse comportamento pode indicar uma fonte de alimentação inadequada para picos de demanda.	[sound:pt_1937.mp3]	/sʌtʃ bɪˈheɪvjər kʊd ˈsɪɡnɪˌfaɪ ən ɪnˈædɪkwət ˈpaʊər səˈplaɪ fɔːr piːk pərˈfɔːrməns dɪˈmændz/
1938	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Anomalous spike	Pico anômalo / fora do normal	Right now, the diagnostic logs show an anomalous spike in energy consumption.	[sound:en_1938.mp3]	Agora mesmo, os registros de diagnóstico mostram um pico anômalo no consumo de energia.	[sound:pt_1938.mp3]	/raɪt naʊ, ðə ˌdaɪəɡˈnɑːstɪk lɑːɡz ʃoʊ ən əˈnɑːmələs spaɪk ɪn ˈɛnərdʒi kənˈsʌmpʃən/
1939	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Regulation anomalies	Anomalias de regulação	So, the device is mostly stable but exhibits specific power regulation anomalies.	[sound:en_1939.mp3]	Então, o dispositivo é bem estável na maior parte, mas exibe anomalias específicas na regulação de energia.	[sound:pt_1939.mp3]	/soʊ, ðə dɪˈvaɪs ɪz ˈmoʊstli ˈsteɪbəl bʌt ɪɡˈzɪbɪts spəˈsɪfɪk ˈpaʊər ˌrɛɡjəˈleɪʃən əˈnɑːməliz/
1940	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Critical inconsistencies	Inconsistências críticas	Spot on. We must prioritize investigating these critical operational inconsistencies.	[sound:en_1940.mp3]	Na mosca. Precisamos priorizar a investigação dessas inconsistências operacionais críticas.	[sound:pt_1940.mp3]	/spɑːt ɑːn. wiː mʌst praɪˈɔːrɪˌtaɪz ɪnˈvɛstɪˌɡeɪtɪŋ ðiːz ˈkrɪtɪkəl ˌɑːpəˈreɪʃənl ˌɪnkənˈsɪstənsiz/
1941	Bloco 192 – Tema: Descrevendo uma Rotina Diária	Vacation plans	Planos de férias	Do you have any vacation plans for this year?	[sound:en_1941.mp3]	Você tem algum plano de férias para este ano?	[sound:pt_1941.mp3]	/duː juː hæv ˈɛni veɪˈkeɪʃən plænz fɔːr ðɪs jɪr/
1942	Bloco 192 – Tema: Descrevendo uma Rotina Diária	To be going to travel	Viajar (plano futuro)	Yeah, I'm going to travel to Italy next summer.	[sound:en_1942.mp3]	Pois é, eu vou viajar para a Itália no próximo verão.	[sound:pt_1942.mp3]	/jæ, aɪm ˈɡoʊɪŋ tə ˈtrævl tə ˈɪtəli nɛkst ˈsʌmər/
1943	Bloco 192 – Tema: Descrevendo uma Rotina Diária	To book a flight	Reservar um voo	That's awesome! I already booked my flight to Spain.	[sound:en_1943.mp3]	Que incrível! Eu já reservei meu voo para a Espanha.	[sound:pt_1943.mp3]	/ðæts ˈɔːsəm! aɪ ɔːlˈrɛdi bʊkt maɪ flaɪt tə speɪn/
1944	Bloco 192 – Tema: Descrevendo uma Rotina Diária	To pack	Fazer as malas	Look at us! I need to pack my bags soon to avoid the rush.	[sound:en_1944.mp3]	Olha para gente! Preciso fazer minhas malas em breve para evitar a correria.	[sound:pt_1944.mp3]	/lʊk æt ʌs! aɪ niːd tə pæk maɪ bæɡz suːn tə əˈvɔɪd ðə rʌʃ/
1945	Bloco 192 – Tema: Descrevendo uma Rotina Diária	To stay	Ficar / Hospedar-se	It's going to be great. Where are you going to stay over there?	[sound:en_1945.mp3]	Vai ser ótimo. Onde você vai ficar por lá?	[sound:pt_1945.mp3]	/ɪts ˈɡoʊɪŋ tə biː ɡreɪt. wɛr ɑːr juː ˈɡoʊɪŋ tə steɪ ˈoʊvər ðɛr/
1946	Bloco 192 – Tema: Descrevendo uma Rotina Diária	To visit	Visitar	We are going to visit Rome and Florence to see the architecture.	[sound:en_1946.mp3]	Nós vamos visitar Roma e Florença para ver a arquitetura.	[sound:pt_1946.mp3]	/wiː ɑːr ˈɡoʊɪŋ tə ˈvɪzɪt roʊm ænd ˈflɔːrəns tə siː ði ˈɑːrkɪˌtɛktʃər/
